Received data = , name = , count = 15
Received data = , name = include, count = 1
Received data = , name = included, count = 3
Received data = , name = incomplete, count = 1
Received data = , name = attempted, count = 1
Received data = , name = attracted, count = 4
Received data = , name = attribute, count = 1
Received data = , name = meaner, count = 2
Received data = , name = attributed, count = 1
Received data = , name = aunt, count = 1
Received data = , name = inside, count = 2
Received data = , name = instead, count = 3
Received data = , name = avoided, count = 2
Received data = , name = awaiting, count = 1
Received data = , name = aware, count = 3
Received data = , name = intending, count = 1
Received data = , name = awfully, count = 3
Received data = , name = babble, count = 2
Received data = , name = interesting, count = 1
Received data = , name = means, count = 3
Received data = , name = background, count = 1
Received data = , name = international, count = 1
Received data = , name = badly, count = 2
Received data = , name = barricades, count = 1
Received data = , name = involuntarily, count = 1
Received data = , name = iron, count = 4
Received data = , name = dust, count = 5
Received data = , name = battering, count = 1
Received data = , name = battle, count = 1
Received data = , name = is, count = 72
Received data = , name = beat, count = 8
Received data = , name = beavers, count = 1
Received data = , name = because, count = 75
Received data = , name = its, count = 57
Received data = , name = befitting, count = 1
Received data = , name = beggar, count = 1
Received data = , name = meddling, count = 1
Received data = , name = dwelt, count = 1
Received data = , name = begins, count = 1
Received data = , name = begotten, count = 1
Received data = , name = jerk, count = 1
Received data = , name = belabour, count = 1
Received data = , name = believe, count = 29
Received data = , name = believed, count = 5
Received data = , name = journey, count = 1
Received data = , name = belly, count = 1
Received data = , name = berths, count = 1
Received data = , name = july, count = 2
Received data = , name = beside, count = 5
Received data = , name = bile, count = 1
Received data = , name = keenly, count = 1
Received data = , name = billiardroom, count = 1
Received data = , name = kept, count = 18
Received data = , name = biped, count = 1
Received data = , name = bite, count = 2
Received data = , name = blackeye, count = 1
Received data = , name = blackguard, count = 3
Received data = , name = eager, count = 1
Received data = , name = blames, count = 1
Received data = , name = blockheads, count = 1
Received data = , name = blood, count = 3
Received data = , name = bloodshed, count = 3
Received data = , name = blue, count = 2
Received data = , name = blushing, count = 2
Received data = , name = boastful, count = 1
Received data = , name = boiling, count = 1
Received data = , name = bondage, count = 2
Received data = , name = bone, count = 1
Received data = , name = bookishly, count = 2
Received data = , name = bookishness, count = 1
Received data = , name = bored, count = 2
Received data = , name = boredom, count = 2
Received data = , name = member, count = 2
Received data = , name = borrowed, count = 2
Received data = , name = bosom, count = 4
Received data = , name = bound, count = 16
Received data = , name = bow, count = 1
Received data = , name = memorable, count = 1
Received data = , name = boyhood, count = 1
Received data = , name = brain, count = 5
Received data = , name = branded, count = 1
Received data = , name = brazil, count = 2
Received data = , name = men, count = 1
Received data = , name = breaks, count = 1
Received data = , name = breasts, count = 1
Received data = , name = earth, count = 6
Received data = , name = breathing, count = 1
Received data = , name = brew, count = 1
Received data = , name = brief, count = 2
Received data = , name = bright, count = 2
Received data = , name = bringing, count = 3
Received data = , name = broad, count = 1
Received data = , name = brooding, count = 1
Received data = , name = brushes, count = 1
Received data = , name = buffet, count = 1
Received data = , name = build, count = 1
Received data = , name = built, count = 3
Received data = , name = bully, count = 1
Received data = , name = burlesque, count = 1
Received data = , name = burst, count = 7
Received data = , name = burying, count = 1
Received data = , name = business, count = 5
Received data = , name = button, count = 1
Received data = , name = merchantibility, count = 1
Received data = , name = buy, count = 3
Received data = , name = call, count = 6
Received data = , name = calmer, count = 1
Received data = , name = mercy, count = 1
Received data = , name = cap, count = 1
Received data = , name = capable, count = 7
Received data = , name = eating, count = 2
Received data = , name = ebook, count = 10
Received data = , name = methods, count = 1
Received data = , name = edition, count = 8
Received data = , name = microscope, count = 1
Received data = , name = middleaged, count = 1
Received data = , name = million, count = 3
Received data = , name = eg, count = 3
Received data = , name = mind, count = 6
Received data = , name = ein, count = 1
Received data = , name = miserable, count = 1
Received data = , name = elaborately, count = 1
Received data = , name = electronic, count = 27
Received data = , name = misshapen, count = 1
Received data = , name = elsewhere, count = 1
Received data = , name = mocking, count = 1
Received data = , name = email, count = 5
Received data = , name = embodies, count = 1
Received data = , name = mold, count = 1
Received data = , name = moment, count = 7
Received data = , name = money, count = 3
